Down and Out in the Magic Kingdom,Lil,"age 23, with long red hair and freckles, is Jules' girlfriend. She is 15 percent of Jules' age, but outwardly the same age. She was raised in Walt Disney World."
Down and Out in the Magic Kingdom,Dan ,Jules' best male friend. He is a former missionary for the Bitchun utopia who has lost the will to live now that there are no technophobes left to convert.
Down and Out in the Magic Kingdom,Debra ,"one of the old guard of Disney World and was a comrade of Lil's parents before they went deadhead. She spent a decade in Disneyland Beijing, coding sim-rides."
Down and Out in the Magic Kingdom,Tim ,a programmer of synthetic memories.
New Grub Street,Jasper Milvain ,"an 'alarmingly modern young man' who rejects artistic integrity for financial gain and social prominence.  After a broken engagement with Marian Yule, Milvain marries her cousin (and Edwin Reardon's widow), Amy, who received a legacy of £10,000 on her uncle's death.  By the novel's end, Milvain secures an editorship of a periodical 'The Current' partly due to determination, partly due to largesse made possible by his wife's inheritance."
New Grub Street,Edwin Reardon ,"a talented writer of uncommercial novels.  A modicum of early critical praise is disappointed after his marriage to Amy Yule (and fathering of Willie), when Reardon is unable to provide for his family through his chosen profession.  After Reardon fails, he takes refuge in the steady income of a clerkship proffered by a friend.  Reardon is deserted by his wife, who cannot endure poverty and social degradation. They are briefly reconciled when their child becomes ill and dies; but Reardon, whose health has been broken by depression and poor living, is himself seriously ill, and his death soon follows."
New Grub Street,Alfred Yule ,"writer.  Yule is a vehement foe of Clement Fadge, the editor who provided Milvain's first break.  His frustrations over meagre financial prospects and a stalled career are repeatedly visited on his wife whose lower-class background and limited education are a continual source of irritation. He dies blind."
New Grub Street,Marian Yule ,"cousin of Amy Reardon and daughter of Alfred Yule. A sympathetic portrait of a woman torn between family ties, the possibility of marriage, and the need to earn a living. Loyal to her fiancee Jasper Milvain, she ultimately is forced to acknowledge that he is not prepared to marry her after her financial circumstances have been reduced, and indeed does not even love her. She breaks off the engagement, despite still being in love with him."
New Grub Street,Harold Biffen ,"habitually (almost contentedly) down-and-out friend of Reardon.  Biffen scrapes an existence from tutoring. The novel he has worked on for many years is eventually published but attracts little notice. Running out of money, and unwilling to ask his brother for more, he commits suicide."
New Grub Street,Dora Milvain ,"Jasper Milvain's younger sister, who moves to London following her mother's death.  With Jasper's encouragement, Dora enters onto a career writing for children and encounters early success.  Eventually, she marries Mr. Whelpdale."
New Grub Street,Maud Milvain ,"Jasper Milvain's sister, who also moves to London following her mother's death.  Begins writing as well, but is not as ambitious as her sister.  She marries the wealthy Mr. Dolomore."
The House of the Seven Gables,Hepzibah Pyncheon ,"An unmarried older woman. Though a member of the upper class, she is destitute. At the beginning of the novel, she opens a shop in the first floor of the house to support herself and her brother."
The House of the Seven Gables,Holgrave ,"A daguerreotypist who boards at the house. He is secretly a descendant of Matthew Maule, who had been hanged as a wizard. He falls in love with Phoebe."
The House of the Seven Gables,Phoebe Pyncheon ,"She is from the country and not a member of the Salem aristocracy. She moves in with her cousin Hepzibah and takes over the shop. Her cheerfulness and beauty make the shop a success, and charm the reclusive Clifford, to whom she serves as a kind of caretaker. Phoebe shows a willingness to work that is absent in Hepzibah and Clifford. She falls in love with Holgrave."
The House of the Seven Gables,Alice Pyncheon ,"A haughty beauty whose ghost haunts the House of the Seven Gables. Holgrave writes a story about Alice, which he reads to Phoebe. In Holgrave's story, Matthew Maule, grandson of the accused witch, is recruited by Alice's greedy father to assist in finding documents that will make him rich. Maule hypnotizes Alice, supposedly to help locate the documents. In reality, Maule intends revenge on the Pyncheons by making Alice permanently susceptible to his commands. He uses this to force her to publicly embarrass herself and her family. Alice dies when her humiliation becomes too great. Maule is mortified that he has caused the death of a beautiful and refined young woman."
The House of the Seven Gables,Colonel Pyncheon ,"The founder of the Pyncheon family, the colonel was cursed by Matthew Maule. He died on the day that the House was completed, built on the site where Maule’s house had been."
The House of the Seven Gables,Judge Jaffrey Pyncheon ,"A jurist and political aspirant who lives on a comfortable estate out of town. In appearance and character he so strongly resembles Colonel Pyncheon that some people mistake portraits of the ancestor for the descendant. He is just as ruthless as his ancestor in his hunt for a lost land deed, the intended source of new wealth for the dissolute Pyncheon clan."
The House of the Seven Gables,Matthew Maule ,Original owner of the land where the House of Seven Gables is built. Colonel Pyncheon had him hanged as a wizard so that he could seize the man's property.
The House of the Seven Gables,Clifford Pyncheon ,"Hepzibah's elderly, unwell brother who lives in the house after serving a sentence for the murder of his uncle; he was framed by his cousin, Jaffrey."
The House of the Seven Gables,Uncle Venner ,A jovial old man (older than Hepzibah) who is the only neighbor still friendly with the Pyncheons.
The House of the Seven Gables,Ned Higgins ,A precocious boy who visits Hepzibah's shop periodically to deplete her supply of gingerbread cookies.
Peter and Wendy,Peter Pan ,"one of the protagonists of the play and the novel. He is described in the novel as a young boy who still has all his first teeth; he wears clothes made of leaves (autumn leaves in the play, skeleton leaves in the novel) and plays the pipes.  He is the only boy able to fly without the help of Tinker Bell's fairy dust. He has refused to grow up and distrusts mothers as he felt betrayed by his own mother. He cares about Wendy, but can only see her as a motherly figure, not as a romantic and girlfriend/love interest. Barrie attributes this to 'the riddle of his very being'."
Peter and Wendy,Wendy Darling ,"Wendy is the eldest child, their only daughter, and the protagonist of the novel. She loves the idea of homemaking and storytelling and wants to become a mother; her dreams consist of adventures in a little woodland house with her pet wolf. She bears a bit of (mutual) animosity toward Tiger Lily because of their similar affections toward Peter. She does not seem to feel the same way about Tinker Bell, but the fairy is constantly bad-mouthing her and even tries to have her killed. At the end of the novel, she has grown up and is married with a daughter (Jane) and a granddaughter (Margaret). She is portrayed variously with blonde, brown, or black hair in different stories. While it is not clear whether or not she is in love with Peter, one can assume that she does have some feelings toward him. Wendy is often referred to as the 'mother' of the Lost Boys and, while Peter also considers her to be his 'mother', he takes on the 'father' role, hinting that they play a married couple in their games.Several writers have stated that Barrie was the first to use the name Wendy in a published work, and that the source of the name was Barrie's childhood friend, Margaret Henley, 4-year-old daughter of poet William Ernest Henley, who pronounced the word 'friend' as 'Fwiendy', adapted by Barrie as 'Wendy' in writing the play. There is some evidence that the name Wendy may be related to the Welsh name Gwendolyn, and it is also used as a diminutive variant of the eastern European name 'Wanda', but prior to its use in the Peter Pan stories, the name was not used as an independent first name.John Darling – John is the middle child. He gets along well with Wendy, but he often argues with Michael. He is fascinated with pirates, and he once thought of becoming 'Redhanded Jack'. He dreams of living in an inverted boat on the sands, where he has no friends and spends his time shooting flamingos. He looks up to Peter Pan, but at times they clash due to Peter's nature of showing off. He also looks up to his father and dreams of running his firm one day when he is grown up. The character of John was named after Jack Llewelyn Davies."
Peter and Wendy,Michael Darling ,"Michael is the youngest child. He is approximately five years old, as he still wears the pinafores young Edwardian boys wear. He looks up to John and Wendy, dreaming of living in a wigwam where his friends visit at night. He was named after Michael Llewelyn Davies."
Peter and Wendy,Nana ,"a Newfoundland dog who is employed as a nanny by the Darling family. Nana does not speak or do anything beyond the physical capabilities of a large dog, but acts with apparent understanding of her responsibilities. The character is played in stage productions by an actor in a dog costume. Barrie based the character of Nana on his dog Luath, a Newfoundland."
Peter and Wendy,Liza ,"the maidservant of the Darling family. She appears only in the first act, except in the 1954 musical in which she sees the Darling children fly off with Peter; when she tries stopping them, Michael sprinkles her with fairy dust and she ends up in Neverland. She returns with the children at the end. She is given two musical numbers in this adaptation."
Peter and Wendy,Tootles ,"Tootles is the humblest Lost Boy because he often misses out on their violent adventures. Although he is often stupid, he is always the first to defend Wendy. Ironically, he shoots her before meeting her for the first time because of Tinker Bell's trickery. He grows up to become a judge."
Peter and Wendy,Nibs ,"Nibs is described as 'gay and debonair', probably the bravest Lost Boy. He says the only thing he remembers about his mother is she always wanted a cheque-book; he says he would love to give her one...if he knew what a cheque-book was. He's also the oldest and best looking Lost Boy."
Peter and Wendy,Slightly ,"Slightly is the most conceited because he believes he remembers the days before he was 'lost'. He is the only Lost Boy who 'knows' his last name – he says his pinafore had the words 'Slightly Soiled' written on the tag. He cuts whistles from the branches of trees, and dances to tunes he creates himself. Slightly is, apparently, a poor make-believer. He blows big breaths when he feels he is in trouble, and he eventually leads to Peter's almost-downfall."
Peter and Wendy,Curly ,"Curly is the most troublesome Lost Boy. In Disney's version of the story, he became 'Cubby'."
Peter and Wendy,The Twins ,"First and Second Twin know little about themselves – they are not allowed to, because Peter Pan does not know what Twins are (he thinks that twins are two parts of the same person, which, while not entirely correct, is right in the sense that the Twins finish each other's sentences (at least, in the movie adaptation))."
Peter and Wendy,Tiger Lily ,"the proud, beautiful princess of the Piccaninny tribe who are portrayed in a way now regarded as stereotypical. Barrie portrayed them as primitive, warlike savages who spoke with guttural voice tones. She is apparently old enough to be married, but refuses any suitors because she has feelings towards Peter.  She is jealous of Wendy and Tinker Bell. Tiger Lily is nearly killed by Captain Hook when she is seen boarding the Jolly Roger with a knife in her mouth, but Peter saves her."
Peter and Wendy,Tinker Bell ,"Peter Pan's fairy. She is described as a common fairy who mends pots and kettles and, though she is sometimes ill-behaved and vindictive, at other times she is helpful and kind to Peter (for whom she has romantic feelings). The extremes in her personality are explained by the fact that a fairy's size prevents her from holding more than one feeling at a time. In Barrie's book, by Peter's first annual return for Wendy, the boy has forgotten about Tinker Bell and suggests that she 'is no more' for fairies do not live long."
Peter and Wendy,Fairies ,"In the novel Peter and Wendy, published in 1911, there are other fairies in Neverland besides Tinker Bell. In the part of the story where Peter Pan and the Lost Boys built a house for Wendy on Neverland, Peter Pan stays up late that night to guard her from the pirates, but then the story says: 'After a time he fell asleep, and some unsteady fairies had to climb over him on their way home from an orgy. Any of the other boys obstructing the fairy path at night they would have mischiefed, but they just tweaked Peter's nose and passed on.'  In the early 20th century, the word 'orgy' generally referred to a large group of people consuming alcohol."
Peter and Wendy,The Crocodile ,"Captain Hook's nemesis. During a sword fight, Peter cut off Hook's right hand and fed it to a crocodile which followed Hook ever since, hungering for more. The crocodile also swallowed a clock, whose ticking warns Hook of its presence. At the end of the story, Captain Hook falls into the crocodile's mouth and is swallowed whole."
Little Dorrit,Rigaud,"European man who is in prison in Marseilles awaiting trial for murdering his wife. He demands that others treat him as a gentleman, though he does not treat others as a gentleman would. He is also known as Lagnier in an inn in France after he persuades the jury he is not guilty, while most of France knows he was guilty. In England he is known as Blandois, with a plan of blackmail."
Little Dorrit,John Baptist Cavalletto,"Italian man awaiting trial for minor smuggling in Marseilles, and put in the same cell with Rigaud. He makes his way to England, settling in Bleeding Heart Yard, from his connection with Arthur Clennam."
Little Dorrit,Arthur Clennam,"Returning from China, he spent weeks in quarantine in Marseilles, having traveled through a place with plague. He is 40 years old single, and meets new friends in the quarantine. He is a man of honour and kindness, with skills in business."
Little Dorrit,Mrs Clennam,"Wife of Mr Clennam, who ran the family business in London. She was raised in a strict and harsh religious sect and keeps up the ways of her childhood. She kept Arthur with her in London until he was caught with a girlfriend, and both she and the girl’s parents disapproved of the connection. She sent him away to work with his father in China."
Little Dorrit,Mr Gilbert Clennam,"Uncle to the father of Arthur Clennam, and who started the family business. He forced his nephew, whom he raised, to give up the marriage he made to marry a woman of the uncle's choosing. He is not alive in the time of this story, but 40 years earlier, when Arthur was born."
Little Dorrit,Affery,"Later Mrs Flintwinch. She takes care of Mrs Clennam and of Arthur before he went to China. She is afraid of both her husband and her mistress. She hears the sounds of the building, all mysterious to her."
Little Dorrit,Mr Jeremiah Flintwinch,"Clerk to the Clennam business until Arthur announces that he will not work in the family business on his return to London. Mr Flintwinch is raised up to be partner with Mrs Clennam. When Mrs Clennam became an invalid needing much care, she decided that Flintwinch and Affery should marry, so they did. After the blackmail attempt, he fled London and was said to be known as Mynheer von Flyntevynge in Amsterdam and The Hague."
Little Dorrit,Mr Meagles,"He is an Englishman travelling in Europe with his wife, daughter and the maid for his daughter. He is a retired banker. He and his family are held in quarantine at Marseilles, having travelled through an area with plague, though none are ill. He becomes friends with Arthur Clennam."
Little Dorrit,Mrs Meagles,Wife of Mr Meagles and mother of their daughter.
Little Dorrit,Minnie Meagles,"Daughter of Mr and Mrs Meagles, survivor of twin girls. She is a beautiful young woman, spoiled by her parents, and known as Pet to them."
Little Dorrit,Tattycoram,"Maid to Minnie Meagles. She was an orphan taken in by the Meagles. She is younger than Minnie, with rich dark hair, and has a temperament that can run to anger. Her name was Harriet Beadle. She lives with the family in Twickenham, then with Miss Wade in London and in Calais until she returns to the Meagles."
Little Dorrit,Miss Wade,"Another traveller held in quarantine in Marseilles. She is aloof, but makes a connection with Tattycoram. She once was wooed by Henry Gowan. She is linked with Rigaud, and with whom he left the valuable box of Clennam family papers."
Little Dorrit,Mr William Dorrit,"About thirty years before the story begins, he enters the debtors' prison called the Marshalsea with his wife and two children. Over time he becomes the 'Father of the Marshalsea,' based on his social ways, maintaining the expectations of the class in which he was raised. He makes no efforts to resolve the situation that put him in the prison."
Little Dorrit,Mrs Dorrit,"She arrived at the prison a day after her husband, with their two children. She was pregnant, and about seven months later gave birth to their third child and second daughter. Mrs Dorrit died when the girl was about eight years old."
Little Dorrit,Edward Dorrit,"The eldest child of the Dorrits, also called Tip, who enters the prison at about age three. He grows up to become a gambler."
Little Dorrit,Fanny Dorrit,"The elder daughter of the Dorrits, who enters the prison at age two. She grows to be an attractive and active young woman, who takes training in dancing for the theatre. Later she marries Edmund Sparkler."
Little Dorrit,Amy Dorrit,"She was born in the prison, and is called Little Dorrit. She grows up as a girl who cares for others, with a tender heart and is practical as to getting enough money to eat and live with her father in the prison, the emotional and practical centre of her family. She is 22 years old when the story opens."
Little Dorrit,Frederick Dorrit,"Elder brother of William, uncle to Edward, Fanny and Amy. He is artistic, and he plays a musical instrument to support himself since the family finances fell apart. He does not have the same character as his younger brother. In his younger days, he had a house for artistic people, and took in the mother of Arthur Clennam who was a singer."
Little Dorrit,Young John Chivery,"He is the son of John Chivery, who hopes to hand over his position on the lock at the Marshalsea Prison in due time. Young John is in love with Little Dorrit, but his feelings are not returned. He acts to aid her when he can, including helping Pancks in the 'fortune teller' task of linking the Dorrits to their inheritance."
Little Dorrit,Mrs Finching,"Now a widow, in her young days Flora was in love with Arthur Clennam. When he returns to England, she maintains a hope that he will fall in love with her again, though she has changed greatly. She adds humour when she enters a scene, never able to address Arthur as Mr Clennam, as would be proper in the present. Her father is Mr Casby."
Little Dorrit,Mr Christopher Casby,"Also called The Patriarch, for his deceptively kind appearance, with long grey hair. He pushes for money for himself above all, while maintaining a different image before the world. He owns the property of Bleeding Heart Yard, and his daughter is Flora."
Little Dorrit,Mr Pancks,"Rent collector for Mr Casby. He becomes friends with Arthur Clennam, and indulges his side interest of matching people with inheritances that belong to them, in which role he calls himself the 'fortune teller'."
Little Dorrit,Mr Rugg,"Attorney for Mr Pancks and for Doyce & Clennam, also landlord to Pancks. He aided in the 'fortune-telling' work to link Dorrits to their inheritance."
Little Dorrit,Daniel Doyce,"He is an inventor of mechanical devices, with a trail of successes in Paris and St Petersburg. He is back in England with vain hopes of getting a patent on a device he invented, and he has a company based in Bleeding Heart Yard. He first meets Arthur Clennam in the Circumlocution Department. He is friends with Mr Meagles, and takes on Arthur Clennam as the man of finances and a partner in his business."
Little Dorrit,Mr Edmund Sparkler,"A dimwitted, upper class, young man who falls for Fanny Dorrit as a dancer. They meet again when the Dorrits are wealthy, and he pursues Fanny until she agrees to marry him. Before Mr Merdle (his “governor”) fails, he secures a position for Sparkler in the Circumlocution Office."
Little Dorrit,Mrs Merdle,"Mother of Edmund Sparkler, and remarried to Mr Merdle. She finds her social match in Fanny Dorrit. She is also referred to as 'the Bosom'."
Little Dorrit,Mr Merdle,"In the period of riches for the Dorrits, he is the “man of the age”, a banker and financier. News of his success in investments spreads like wildfire, with everyone putting their money with him, or wishing they could. His schemes fail, which is learned after he commits suicide."
Little Dorrit,Mr Henry Gowan,"Handsome young man, related to the Barnacle family, but not closely enough to have more than a small annual income from his mother. He is an artist to earn some money. He pursues Minnie Meagles and marries her around the time that the Dorrits become rich, mainly supported by his in-laws. The young couple meets the Dorrits while both are touring in Europe."
Little Dorrit,Mr Tite Barnacle,"On staff in the Circumlocution Department in London. He is part of the titled family, the Barnacles. Arthur encounters him in his persistence first to learn the creditor who keeps William Dorrit in debtors' prison, then to get the patent for Doyce’s invention, two unsuccessful ventures."
Little Dorrit,Mr Ferdinand Barnacle,"Younger member of the noble family and friends with Henry Gowan. He visits Arthur Clennam at the Marshalsea prison, happy to learn the Circumlocution Office did not put him into the debtors' prison, and tries to explain to Arthur the value of their office doing nothing."
Little Dorrit,Mr Plornish,"Plasterer who lives with his family in Bleeding Heart Yard. He was briefly in the Marshalsea prison, where he met William Dorrit and Little Dorrit. He is a friend to Little Dorrit."
Little Dorrit,Mrs Plornish,"Wife of the plasterer and a good friend to John Baptist Cavalletto when he arrives in Bleeding Heart Yard, and a friend to Arthur Clennam."
Little Dorrit,Mr Nandy,"Father of Mrs Plornish. He lives with his daughter’s family when their finances improve. Otherwise, he is forced to live in the poorhouse. He is the one poor man who William Dorrit allows to visit him. When Little Dorrit walks with him from the Plornish home to the prison, it is a cause of a major row between father and daughter, for being seen with a man from the poorhouse."
Little Dorrit,Maggy,"Young woman left underdeveloped due to disease, who is befriended by Little Dorrit. She calls Little Dorrit her little mother, as Maggy is taller and bigger than Little Dorrit."
Little Dorrit,Mrs General,"Widow hired by William Dorrit to guide his daughters in the ways of society when the family is rich. She is proud never to show any feelings, and always speak calmly. She is well “varnished”."
Little Dorrit,Ephraim Flintwinch,"Twin brother of Jeremiah, living in Antwerp. He took in the birth mother of Arthur when Mrs Clennam forced her away, caring for her until her death, about the time that Arthur went off with his father. Before Arthur's return, Jeremiah gave his twin brother the originals of the papers regarding the uncle's will and letters written by the mother. Rigaud murders Ephraim to obtain the box of documents."
The Game of Love and Chance,Silvia ,"a headstrong young woman, engaged to Dorante"
The Game of Love and Chance,Dorante ,"a proper young man, engaged to Silvia"
The Game of Love and Chance,Monsieur Orgon ,Silvia's father
The Game of Love and Chance,Mario ,Silvia's brother
The Game of Love and Chance,Arlequin ,Dorante's valet
The Game of Love and Chance,Lisette ,Silvia's maid
"Felix Holt, the Radical",Felix Holt ,"Young, earnest and opinionated Radical recently returned to Treby Magna from a medical apprenticeship in Glasgow. Felix Holt prefers a life of working-class poverty over a life of comfortable wealth. He works as a watchmaker, supporting his mother and an adopted child, Job. Although not a churchgoer, he befriends the Dissident minister in Treby Magna, Rev. Rufus Lyon. Felix is initially disdainful of Rev. Lyon's refined daughter, Esther, but his attitude towards her eventually begins to soften and he falls in love with her. His earnest but imprudent actions earn the disdain of many Trebians, and land him in trouble during the election day riots."
"Felix Holt, the Radical",Harold Transome ,"35-year-old wealthy landowner recently returned to Treby from a 15-year trading career in the Middle East. He returns to England a widower with a young son, Harry. He runs for the county seat of North Loamshire in parliamentary elections as a Radical, contrary to his family's Tory traditions. Not long after his return to England, he discovers Jermyn's mismanagement of the Transome estate, and while using Jermyn as an electioneering agent, Harold Transome devises legal proceedings against him. The relationship between the two men deteriorates as the story progresses. Jermyn confronts him with information on a possible contestor to the ownership of the Transome estate. Harold Transome also takes a liking to Esther Lyon later in the story."
"Felix Holt, the Radical",Esther Lyon ,"Stepdaughter of the Dissenting minister in Treby Magna, Rev. Rufus Lyon. Esther earns a modest income as a teacher. She also has a refined sense of fashion and manners. Her refined appearance and behaviour appear repugnant to Felix Holt at first, but her developing earnestness softens his disdain. Learning that she is not Rev. Lyon's biological daughter does not diminish her filial affection, but rather it strengthens their relationship. Her new past brings her potential new wealth when she learns that she is the true heir to the Transome estate. Later in the story, Esther feels torn between Felix Holt and Harold Transome, both of whom are in love with her."
"Felix Holt, the Radical",Matthew Jermyn ,"Transome family lawyer and former manager of the Transome estate. He agrees to act as Harold Transome's agent during county elections. However, after Transome discovers his mismanagement of the estate, Jermyn devises plans to stave off prosecution. He discovers a possible contestor to the ownership of the Transome estate, information which he tries to use against Harold. Jermyn also earns the disdain of John Johnson and Maurice Christian. He also holds one other secret from Transome."
"Felix Holt, the Radical",Maurice Christian ,"Servant of Philip Debarry. He discovers and reveals critical information to various characters at different stages throughout the story. Sir Maximus Debarry learns through Maurice Christian that Harold Transome is a Radical candidate. Rev. Lyon learns through an interview with Christian the possible identity of Esther's biological father. Jermyn confronts Christian about his past, identifying him as Henry Scaddon, a criminal who was held in a French prison with one Maurice Christian Bycliffe, with whom he swapped names. Mr. Bycliffe was thus discovered to be Esther Lyon's biological father. Maurice Christian encounters a bill sticker named Tommy Trounsem who has a rightful claim to the Transome estate. But upon Trounsem's death, Maurice Christian informs Harold Transome about Esther Lyon's rightful claim to the Transome estate."
"Felix Holt, the Radical",John Johnson ,"Electioneering agent working for Harold Transome. Mr. Johnson receives the patronage of Matthew Jermyn, although he harbours a growing sense of resentment towards his patron. He encourages a group of miners in a Sproxton pub to vocally support the Radical cause, by 'treating' them to beer, over the objections of Felix Holt and Harold Transome. This tactic backfires when the intoxicated workers become a riotous mob on election day."
"Felix Holt, the Radical",Thomas Trounsem ,"Bill sticker and resident of the Transome estate. He is in fact a member of the Transome family who lives in disempowered poverty. While he remains alive, the Transome estate legally remains with the Transome family. However, when Tommy Trounsem dies in the election day riots, Esther Lyon becomes the rightful owner of the Transome estate."
"Felix Holt, the Radical",Sir Maximus Debarry ,"Tory baronet. He is a neighbour and traditional ally to the Transome family. However, his friendship with the Transomes is suspended when he discovers Harold Transome's position as a Radical. But after the election the friendship between the two families is restored. Sir Maximus Debarry also works to get Felix Holt pardoned."
"Felix Holt, the Radical",Philip Debarry ,Nephew of Rev. Augustus Debarry and Tory candidate for the seat of North Loamshire in parliamentary elections. He sends Maurice Christian to meet with Rev. Lyon to retrieve lost personal property. Philip Debarry wins the election for the seat of North Loamshire in Parliament and is the means by which Felix Holt receives a pardon from the Home Secretary.
"Felix Holt, the Radical",Mary Holt ,Mother of Felix Holt. Her situation in the story reflects that of Mrs. Transome: both of them are treated kindly but insensitively by their sons.
Botchan,Red Shirt,"Nicknamed Red Shirt because he always wears a red flannel shirt, even in hot weather (he claims the color red soothes the effects of an illness). His real name is not given. Red Shirt is the middle school's head teacher and the only staff member with a doctoral degree (in literature). He speaks eloquently in a soft, affected voice, presenting himself as the sophisticated scholar. He sets his sights on Uranari's fiancée (Madonna), and his scheme to usurp her creates the central conflict of the novel."
The Shunned House,Elihu Whipple,"Described as 'a sane, conservative physician of the old school...a bachelor; a white-haired, clean-shaven, old-fashioned gentleman, and a local historian of note.' Peter Cannon writes that Whipple 'is probably a composite portrait of Lovecraft's two learned uncles-in-law and maternal grandfather'; the grandfather's name was Whipple Phillips."
The Shunned House,Etienne Roulet,"A Huguenot from Caude, near Angers, France, who settled in East Greenwich, Rhode Island in 1686 and moved to Providence in 1696; the Shunned House was built on the site of his family's graveyard. According to the story, 'The family of Roulet had possessed an abnormal affinity for outer circles of entity — dark spheres which for normal folk hold only repulsion and terror.' Etienne is said to have been 'apt...at reading queer books and drawing queer diagrams.' His son, Paul Roulet, is described as a 'surly fellow' of 'erratic conduct'; 'old wives' intimated that 'his prayers were neither uttered at the proper time nor directed at the proper object.' The story's narrator suspects that the family is connected to Jacques Roulet of Caude, who was condemned to death for lycanthropy in 1598 before being confined to an asylum. Jacques Roulet was a real person, whom Lovecraft had read about in John Fiske's Myths and Myth-Makers."
A Man's Woman,Bennett ,"An arctic explorer, the main character of the book. He is described as having almost a super-human drive and super-human strength. Bennett is a brute of a man, the perfect type to lead an arctic exploration, which he does, once at the beginning of the book, and again at its end. In the middle he becomes the husband of Lloyd."
A Man's Woman,Lloyd ,"Second-most prominent figure in the novel. Lloyd is a nurse, who, unbeknownst to her colleagues, is independently wealthy. She is also extremely strong-willed, and is an excellent nurse. She never meets anyone who can match her will until she meets Bennett. Ends up as his wife."
A Man's Woman,Ferriss ,"Bennett's second in command on his first attempt to reach the north pole, as well as his closest friend. Bennett has a great respect for Ferriss, even though in the end he indirectly causes his death."
A Man's Woman,Alder ,"One of Bennett's men, a weak individual who follows orders well. He worships Bennett, and is heartbroken at the idea that he may not make another trip to the north pole because of his marriage to Lloyd. Does housework for Bennett when they are not traveling."
A Man's Woman,Hattie Campbell ,"Little girl who receives a hip operation. Lloyd helps with this, and it shows the reader her abilities and talents as a nurse."
A Man's Woman,Duane ,"Englishman who makes an attempt at the North Pole, after Bennett’s first trip. His attempt is a failure."
A Man's Woman,Tremlidge,"Garlock, and Campbell — The three men who plead with Bennett to make a return trip up north. They want the trip to be made by and American and offer to finance a voyage by Bennett."
A Man's Woman,Hansen,"Clark, Dennison, and Muck Tu — All members of Bennett’s crew who do not die in the north. They play minor roles in role in the novel."
The Sea-Wolf,Physically,"Larsen is described as approximately five feet ten with a massive build: broad shoulders and a deep chest. He displays tremendous strength throughout the story. Van Weyden describes Larsen as beautiful on more than one occasion, perfectly symmetrical, a perfect specimen of masculinity. Yet, despite this, his true strength is described as something more primal, more primitive, and animalistic. This animalistic strength is representative of London's belief in Social Darwinism; Wolf Larsen's body had adapted so that Larsen could best survive on the sea and among sailors. He is extremely intelligent, having taught himself a variety of fields, including mathematics, literature, science, philosophy, and technology."
The Sea-Wolf,Wolf ,"not Larsen's real given name, a fact known to the crew of the Ghost. His genuine given name is never revealed. Dialogue heavily implies that he is called 'Wolf' because of his nature and viciousness, and, for similar reasons, his brother is called 'Death'."
The Sea-Wolf,Maud Brewster ,"'captured' by Wolf Larsen just as Van Weyden was. She is rich and her work involves writing: she tells Wolf and Humphrey that she earns 1800 dollars a year, but would need a typewriter, pen and paper to work on the ship.  She is not accustomed to doing things for herself. She is twenty-seven years old and beautiful. As a captive on Larsen's boat, she uses her intelligence to survive. Miss Brewster has the ability to stare into people's eyes and tell their emotions."
Nostromo,Martin Decoud ,"a Costaguanero who has spent much of his time in Paris and considers himself a European by temperament if not birth; he returns to Costaguana and becomes an outspoken journalist and editor of the progressive newspaper Porvenir ('The Future'); initially a cynic, he becomes the intellectual force behind the idea of independence for the Occidental Province of Costaguana; he is also in love with Antonia Avellanos"
Nostromo,Antonia Avellanos ,a highly educated and cosmopolitan daughter of Don José; held in awe by the other young women of Sulaco
Nostromo,Giorgio Viola ,an exiled Italian revolutionary who once fought alongside Garibaldi but who is now a shopkeeper in Sulaco and the father of two daughters
Nostromo,Teresa Viola ,the wife of Giorgio Viola
Nostromo,Linda Viola ,the eldest daughter of Teresa and Giorgio; she is in love with Nostromo
Nostromo,Giselle Viola ,the youngest daughter of Teresa and Giorgio
Nostromo,Captain Joseph 'Fussy Joe' Mitchell ,the English Superintendent of the Oceanic Steam Navigation Company’s offices in Sulaco and supervisor of Nostromo
Nostromo,Guzman Bento ,a former dictator of Costaguana whose death some years before the novel opens had ushered in a renewed period of political and economic instability; the period of his rule was a dark and bloody chapter in the history of Costaguana
Nostromo,General Montero ,an early supporter of Ribiera; a self-made man from peasant stock; he manages to muster an army of supporters to eventually overthrow Ribiera
Nostromo,Pedro Montero ,the younger brother of General Montero
Nostromo,Senor Hirsch ,a Jewish fur trader who finds himself in Sulaco at the time of the political upheavals that comprise most of the novel
Nostromo,Colonel Sotillo ,"the commander of a military unit in Esmeralda, up the coast from Sulaco; he abandons the Ribiera regime and joins the uprising of General Montero and is the first to arrive in Sulaco after the fall of the Ribiera government; his loyalties, however, are soon consumed by a mad desire to get hold of the silver of the San Tomé Mine"
Nostromo,Holroyd ,wealthy American industrialist and financer of the San Tomé Mine
Nostromo,Hernandez ,leader of a gang of bandits
Nostromo,Father Roman ,"Catholic Priest, chaplain to miners, former military padre, and Hernandez's 'bandit chaplain'"
Nostromo,Father Corbelán ,"Catholic Priest, Don José's brother-in-law, and eventually Cardinal Archbishop of Sulaco"
Nostromo,General Barrios ,commander of the military in the Occidental Province
Nostromo,Don Pepe ,"the manager of the San Tomé Silver Mine under Charles Gould; under Gould’s orders, he is prepared to blow up the mine rather than let if fall into the hands of the Montero forces"
Deirdre of the Sorrows,Deirdre,"the beautiful, ill-fated heroine"
Deirdre of the Sorrows,Conchubor,High King of Ulster
